variable_id,class_id,semantic_folder,standardized_english_name,standard_unit,primary_retained_value_column,approved_value_range_note,q4_lane,q4_batch_construct_status,owner_approval_status,runtime_status_after_this_batch,candidate_hit_count,candidate_hit_tables,candidate_numericitems_hit_count,candidate_preferred_table_hit_count,top_candidate_itemids,top_candidate_labels,source_boundary_caveat,next_action,audit_rationale,queue_reason,public_card_path,source_item_hits_file
std_ldl_cholesterol_measured,class1_event_level_numeric,laboratory,Measured LDL cholesterol event,mg/dL,std_ldl_cholesterol_measured_mg_per_dl_cleaned,"[1.0, 500.0] mg/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,11,numericitems:11,11,11,12277;10745;20081;10743;9954;19363;19364;19361;19362;12360,numericitems:12277:Insp. tidal volume | numericitems:10745:Nefrodrain re Uit | numericitems:20081:Gemeten gewicht | numericitems:10743:Nefrodrain li Uit | numericitems:9954:Cholesterol (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_ldl_cholesterol_measured.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_lmw_heparin_assay,class1_event_level_numeric,laboratory,Low-molecular-weight heparin assay event,IU/mL,std_lmw_heparin_assay_cleaned,"[0.0, 3.0] IU/mL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,7,drugitems:5;freetextitems:1;numericitems:1,1,1,18413;7930;7930;9079;8943;7930;17441,numericitems:18413:Interferon gamma release assay NUM (TBC) (bloed) | drugitems:7930:Heparine | drugitems:7930:Heparine | drugitems:9079:Heparinoïden (Hirudoid) | drugitems:8943:Drukzak Heparine,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_lmw_heparin_assay.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_mchc,class1_event_level_numeric,laboratory,Mean corpuscular hemoglobin concentration event,g/dL,std_mchc_g_per_dl_cleaned,"[15.0, 45.0] g/dL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,3,numericitems:3,3,3,11910;18666;6783,numericitems:11910:MCHC (bloed)-LabZis2 | numericitems:18666:MCHC (bloed) | numericitems:6783:M.C.H.C.,"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_mchc.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_mesothelial_cells_pct_ascites,class1_event_level_numeric,laboratory,Ascites mesothelial cells percentage event,%,std_mesothelial_cells_pct_ascites_pct_cleaned,"[0.0, 100.0] %",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_manual_review_needed,not_owner_approved,not_runtime_constructed,4,drugitems:2;freetextitems:2,0,0,8429;7366;17883;17884,drugitems:8429:Gefiltreerde Ery's | drugitems:7366:Packed cells | freetextitems:17883:target cells (bloed) | freetextitems:17884:teardrop cells (bloed),"Candidate dictionary evidence was built, but this queue remains bounded pending manual source review.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_mesothelial_cells_pct_ascites.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_mesothelial_cells_pct_joint_fluid,class1_event_level_numeric,laboratory,Joint fluid mesothelial cells percentage event,%,std_mesothelial_cells_pct_joint_fluid_pct_cleaned,"[0.0, 100.0] %",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_manual_review_needed,not_owner_approved,not_runtime_constructed,4,drugitems:2;freetextitems:2,0,0,8429;7366;17883;17884,drugitems:8429:Gefiltreerde Ery's | drugitems:7366:Packed cells | freetextitems:17883:target cells (bloed) | freetextitems:17884:teardrop cells (bloed),"Candidate dictionary evidence was built, but this queue remains bounded pending manual source review.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_mesothelial_cells_pct_joint_fluid.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_mesothelial_cells_pct_other_body_fluid,class1_event_level_numeric,laboratory,Other body fluid mesothelial cells percentage event,%,std_mesothelial_cells_pct_other_body_fluid_pct_cleaned,"[0.0, 100.0] %",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_manual_review_needed,not_owner_approved,not_runtime_constructed,4,drugitems:2;freetextitems:2,0,0,8429;7366;17883;17884,drugitems:8429:Gefiltreerde Ery's | drugitems:7366:Packed cells | freetextitems:17883:target cells (bloed) | freetextitems:17884:teardrop cells (bloed),"Candidate dictionary evidence was built, but this queue remains bounded pending manual source review.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_mesothelial_cells_pct_other_body_fluid.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_mesothelial_cells_pct_pleural,class1_event_level_numeric,laboratory,Pleural mesothelial cells percentage event,%,std_mesothelial_cells_pct_pleural_pct_cleaned,"[0.0, 100.0] %",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_manual_review_needed,not_owner_approved,not_runtime_constructed,4,drugitems:2;freetextitems:2,0,0,8429;7366;17883;17884,drugitems:8429:Gefiltreerde Ery's | drugitems:7366:Packed cells | freetextitems:17883:target cells (bloed) | freetextitems:17884:teardrop cells (bloed),"Candidate dictionary evidence was built, but this queue remains bounded pending manual source review.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_mesothelial_cells_pct_pleural.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_metamyelocyte_pct,class1_event_level_numeric,laboratory,Metamyelocyte percentage event,percent,std_metamyelocyte_pct_percent_cleaned,"[0.0, 100.0] percent",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,2,numericitems:2,2,2,14338;11849,numericitems:14338:Metamyelocyten (bloed) | numericitems:11849:Metamyelocyten % (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_metamyelocyte_pct.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_metamyelocyte_pct_csf,class1_event_level_numeric,laboratory,CSF metamyelocyte percentage event,%,std_metamyelocyte_pct_csf_pct_cleaned,"[0.0, 100.0] %",Q4A_class1_specimen_or_body_fluid_numeric_candidate,source_candidate_package_built_not_runtime_modifier_gap,not_owner_approved,not_runtime_constructed,2,numericitems:2,2,2,14338;11849,numericitems:14338:Metamyelocyten (bloed) | numericitems:11849:Metamyelocyten % (bloed),"Numericitems candidates exist, but the modifier or specimen boundary is not proven by the current alias scan.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Dictionary evidence exists, but specimen/body-fluid identity needs item-level source review before approval.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_metamyelocyte_pct_csf.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_monocyte_abs,class1_event_level_numeric,laboratory,Monocyte absolute count event,10^3/uL,std_monocyte_abs_10e3_per_ul_cleaned,"[0.0, 200.0] 10^3/uL",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,4,numericitems:4,4,4,14260;11850;6785;11867,numericitems:14260:Monocyten (bloed) | numericitems:11850:Monocyten % (bloed) | numericitems:6785:Monocyten | numericitems:11867:Promonocyten (beenmerg),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_monocyte_abs.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_monocyte_pct,class1_event_level_numeric,laboratory,Monocyte percentage event,percent,std_monocyte_pct_percent_cleaned,"[0.0, 100.0] percent",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,4,numericitems:4,4,4,14260;11850;6785;11867,numericitems:14260:Monocyten (bloed) | numericitems:11850:Monocyten % (bloed) | numericitems:6785:Monocyten | numericitems:11867:Promonocyten (beenmerg),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_monocyte_pct.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
std_myelocyte_pct,class1_event_level_numeric,laboratory,Myelocyte percentage event,percent,std_myelocyte_pct_percent_cleaned,"[0.0, 100.0] percent",Q4C_class1_long_tail_numeric_dictionary_candidate,source_candidate_package_built_not_runtime_item_lock_needed,not_owner_approved,not_runtime_constructed,6,numericitems:6,6,6,14336;14337;14338;11868;11854;11849,numericitems:14336:Promyelocyten (bloed) | numericitems:14337:Myelocyten (bloed) | numericitems:14338:Metamyelocyten (bloed) | numericitems:11868:Promyelocyten % (bloed) | numericitems:11854:Myelocyten % (bloed),"Numericitems source candidates were built; itemids, source units, conversion rules, and specimen boundaries still need variable-level review before runtime construction.","lock retained itemids, source units, conversion factor, duplicate rule, cleaned range, then generate per-variable runtime candidate","Amsterdam dictionary has candidate numeric items, but this long-tail variable needs item-level review.",Source evidence exists but needs bounded source review before approval.,docs/std_variable_cards/std_myelocyte_pct.md,docs/standard_system_mvp/amsterdam_coverage_audit/amsterdam_q4_bounded_candidate_source_item_hits.csv
